id,kandidat,valg,parti,rangering,rangering_original,valgt,personstemmer,slengere,partistemmer,partiprosent,parti_original,count,election,total_hits,decay,hits_after_list_public,cum_hits,hits_before_list_public
kandidat001871,Stina Karlsen,2007,nkp,12,13,Ikke valgt,4,5,203000,0.07,Norges Kommunistiske Parti,9,2007-09-10,3,0.0340134247237325,0,12,12
kandidat001872,Stine Fink Karlsen,2007,mdg,52,38,Ikke valgt,6,0,1687,0.62,Miljøpartiet De Grønne,6,2007-09-10,1,2.0719921959656e-06,0,1,1
kandidat001873,Stine Møller Nilsen,2007,v,12,9,Vara,436,22,23703,8.72,Venstre,458,2007-09-10,11,3.74592551436005,6,11,5
kandidat001874,Sturla Espolin Johnson,2007,krf,43,41,Ikke valgt,26,3,8368,3.08,Kristelig Folkeparti,29,2007-09-10,3,7.85197611505002e-13,0,6,6
kandidat001875,Sturla Henriksbø,2011,krf,17,17,Ikke valgt,119,21,7571,2.44,Kristelig Folkeparti,140,2011-09-12,310,16.0896722853459,101,354,253
kandidat001876,Sunniva Holmås Eidsvoll,2015,sv,3,3,Valgt,1770,440,17445,5.44,Sosialistisk Venstreparti,2210,2015-09-14,259,17.9718958549463,28,259,231
kandidat001877,Sunniva Laake,2015,ksp,6,3,Ikke valgt,20,4,421,0.13,Partiet De Kristne,24,NA,0,0,0,0,0
kandidat001878,Sunniva Pettersen Eidsvoll,2011,sv,29,43,Ikke valgt,190,14,19477,6.28,Sosialistisk Venstreparti,204,2011-09-12,1,3.01700867922603e-09,0,20,20
kandidat001879,Sunniva Rebekka Skjeggestad,2011,v,36,59,Ikke valgt,125,7,25351,8.17,Venstre,132,NA,0,0,0,0,0
kandidat001880,Suresh Chandra Shukla,2007,sv,24,38,Ikke valgt,292,44,28701,10.56,Sosialistisk Venstreparti,336,2007-09-10,18,0.00641272857924008,0,55,55
kandidat001881,Susana Mercedes Kværndal,2015,sv,24,23,Ikke valgt,255,7,17445,5.44,Sosialistisk Venstreparti,262,2015-09-14,3,0.505442919669345,1,5,4
kandidat001882,Susann Jørgensen,2015,ap,32,14,Vara,1390,29,102431,31.97,Arbeiderpartiet,1419,2015-09-14,23,0.00143757077648692,0,34,34
kandidat001883,Susann Strandberg Jørgensen,2011,ap,54,45,Ikke valgt,424,11,102707,33.1,Det norske Arbeiderparti,435,2011-09-12,1,0.616929823373548,1,1,0
kandidat001884,Svanhild Helle Enstad,2007,krf,32,30,Ikke valgt,44,1,8368,3.08,Kristelig Folkeparti,45,2007-09-10,1,0.525187467067436,1,1,0
kandidat001885,Svein Arne Nordølum,2007,dem,9,10,Ikke valgt,9,0,306000,0.11,Demokratene,9,2007-09-10,1,4.2063959363214e-13,0,47,47
kandidat001886,Svein Erik Aldal,2007,frp,32,31,Ikke valgt,164,1,38873,14.3,Fremskrittspartiet,165,2007-09-10,11,1.45724524784212,2,11,9
kandidat001887,Svein Harald Smaadal,2011,pp,15,18,Ikke valgt,12,3,1045,0.34,Pensjonistpartiet,15,NA,0,0,0,0,0
kandidat001888,Svein Lanser,2011,mdg,31,17,Ikke valgt,42,6,7653,2.47,Miljøpartiet De Grønne,48,2011-09-12,23,2.94536627887574,6,35,29
kandidat001889,Svein Sundsbø,2011,sp,22,49,Ikke valgt,11,5,1591,0.51,Senterpartiet,16,2011-09-12,334,3.20039367118284,5,1239,1234
kandidat001890,Svein Sundsbø,2015,sp,11,23,Ikke valgt,42,7,1926,0.6,Senterpartiet,49,2015-09-14,295,6.06135358034436,13,1534,1521
kandidat001891,Sveinung Legard,2007,da,1,1,Ikke valgt,29,32,191000,0.07,Demokratisk Alternativ for Oslo,61,2007-09-10,9,1.64169103639662,2,15,13
kandidat001892,Sven Erling Thorsen,2007,v,57,58,Ikke valgt,97,11,23703,8.72,Venstre,108,2007-09-10,1,0.0141930907455777,0,1,1
kandidat001893,Svenn Erik Kristiansen,2007,frp,1,1,Valgt,4936,378,38873,14.3,Fremskrittspartiet,5314,2007-09-10,58,5.23365998726685,7,72,65
kandidat001894,Sven Sæther,2011,nkp,15,14,Ikke valgt,7,1,210000,0.07,Norges Kommunistiske Parti,8,2011-09-12,13,0.0328440810448443,0,53,53
kandidat001895,Sverre Kirkeby,2015,pp,14,9,Ikke valgt,17,2,1169,0.36,Pensjonistpartiet,19,NA,0,0,0,0,0
kandidat001896,Sverre Molandsveen,2007,v,25,17,Ikke valgt,203,27,23703,8.72,Venstre,230,2007-09-10,204,0.956603113659004,1,236,235
kandidat001897,Sverre Molandsveen,2011,v,40,51,Ikke valgt,105,13,25351,8.17,Venstre,118,2011-09-12,2,0.955041962190718,1,238,237
kandidat001898,Sverre Vatnar,2007,krf,53,57,Ikke valgt,25,0,8368,3.08,Kristelig Folkeparti,25,2007-09-10,2,1.73150984401445,2,2,0
kandidat001899,Sverre Vatnar,2011,krf,26,27,Ikke valgt,90,5,7571,2.44,Kristelig Folkeparti,95,2011-09-12,22,0.617351108580333,1,24,23
kandidat001900,Sverre Vatnar,2015,krf,28,20,Ikke valgt,95,7,7827,2.44,Kristelig Folkeparti,102,2015-09-14,90,0.00627293257990192,0,114,114
kandidat001901,Svetlana Fjæren,2007,h,35,24,Vara,401,10,68475,25.19,Høyre,411,2007-09-10,3,1.3713999620172,2,3,1
kandidat001902,Sylvi Listhaug,2007,frp,3,3,Valgt,1697,157,38873,14.3,Fremskrittspartiet,1854,2007-09-10,1817,183.756585171517,458,1841,1383
kandidat001903,Synne Øverland Knudsen,2015,mdg,40,63,Ikke valgt,172,7,26096,8.14,Miljøpartiet De Grønne,179,2015-09-14,342,17.7397200959372,27,524,497
kandidat001904,Syver Glordencio Zachariassen,2015,sp,9,4,Ikke valgt,48,7,1926,0.6,Senterpartiet,55,NA,0,0,0,0,0
kandidat001905,Talat Mehmood Butt,2015,h,35,58,Vara,423,153,101882,31.8,Høyre,576,2015-09-14,5,0.246464982463248,2,7,5
kandidat001906,Tale Marte Dæhlen,2015,rv,6,9,Vara,432,47,16174,5.05,Rødt,479,2015-09-14,16,6.88751043693206e-08,0,38,38
kandidat001907,Tanja Lund,2007,sv,48,56,Ikke valgt,124,5,28701,10.56,Sosialistisk Venstreparti,129,2007-09-10,3,0.114290339192973,1,4,3
kandidat001908,Tanja Nordang,2007,nkp,4,2,Ikke valgt,12,11,203000,0.07,Norges Kommunistiske Parti,23,NA,0,0,0,0,0
kandidat001909,Terje Bjøro,2007,v,10,26,Vara,398,133,23703,8.72,Venstre,531,2007-09-10,276,7.65624940536878,19,676,657
kandidat001910,Terje Bjøro,2011,v,8,27,Vara,357,229,25351,8.17,Venstre,586,2011-09-12,269,9.53817593806506,21,945,924
kandidat001911,Terje Granli,2007,dem,39,46,Ikke valgt,1,0,306000,0.11,Demokratene,1,2007-09-10,49,4.75290744109261,8,93,85
kandidat001912,Terje Kortner,2007,da,6,7,Ikke valgt,7,8,191000,0.07,Demokratisk Alternativ for Oslo,15,NA,0,0,0,0,0
kandidat001913,Terje Larsen,2007,sv,57,54,Ikke valgt,84,3,28701,10.56,Sosialistisk Venstreparti,87,2007-09-10,1088,41.424807353943,105,1758,1653
kandidat001914,Terje Lauritzen,2007,frp,8,6,Valgt,523,17,38873,14.3,Fremskrittspartiet,540,2007-09-10,40,3.66630569459782,5,56,51
kandidat001915,Terje Lauritzen,2011,frp,19,19,Ikke valgt,133,21,21852,7.04,Fremskrittspartiet,154,2011-09-12,176,6.64464401422449,12,232,220
kandidat001916,Terje Lorentzen,2015,ksp,14,14,Ikke valgt,9,1,421,0.13,Partiet De Kristne,10,2015-09-14,16,0.00257596953791786,0,68,68
kandidat001917,Terje Mikalsen,2007,pp,23,21,Ikke valgt,6,3,1414,0.52,Pensjonistpartiet,9,2007-09-10,284,2.30648037758127,7,1790,1783
kandidat001918,Terje Mikalsen,2011,pp,3,4,Ikke valgt,29,6,1045,0.34,Pensjonistpartiet,35,2011-09-12,158,3.48630436147522,3,1948,1945
kandidat001919,Terje Mikalsen,2015,pp,3,3,Ikke valgt,32,11,1169,0.36,Pensjonistpartiet,43,2015-09-14,192,14.6326679797078,38,2140,2102
kandidat001920,Terje Skog,2007,rv,19,15,Ikke valgt,169,24,14131,5.2,Rød Valgallianse,193,2007-09-10,668,14.1515965928565,16,771,755
kandidat001921,Terje Sven Skog,2011,rv,29,18,Ikke valgt,103,7,11257,3.63,Rødt,110,NA,0,0,0,0,0
kandidat001922,Thea Kristine Schjerven,2015,h,37,37,Vara,514,15,101882,31.8,Høyre,529,2015-09-14,20,0.23274881007187,1,26,25
kandidat001923,Thea K. Schjerven,2011,h,54,48,Ikke valgt,296,26,110776,35.7,Høyre,322,NA,0,0,0,0,0
kandidat001924,Theo Koritzinsky,2015,sv,19,55,Ikke valgt,270,55,17445,5.44,Sosialistisk Venstreparti,325,2015-09-14,495,2.52547063488266,4,2993,2989
kandidat001925,Therese Rosenlund,2011,mdg,58,48,Ikke valgt,24,0,7653,2.47,Miljøpartiet De Grønne,24,2011-09-12,1,0.000334123457517233,0,5,5
kandidat001926,Therese Thorvaldsen,2007,osby,55,36,Ikke valgt,4,3,1466,0.54,Oslo Byaksjon,7,2007-09-10,1,5.58506265532297e-07,0,3,3
kandidat001927,Therese Vangstad,2015,v,62,58,Ikke valgt,61,2,21986,6.86,Venstre,63,2015-09-14,60,0.000858170308851293,0,121,121
kandidat001928,Thomas Gramstad,2015,pirat,3,2,Ikke valgt,44,45,805,0.25,Piratpartiet,89,2015-09-14,37,0.255544422449601,2,278,276
kandidat001929,Thomas H. Overdale,2011,frp,51,45,Ikke valgt,67,0,21852,7.04,Fremskrittspartiet,67,2011-09-12,1,0.00855704806947802,0,2,2
kandidat001930,Thomas Hylland Eriksen,2007,osby,12,23,Ikke valgt,113,104,1466,0.54,Oslo Byaksjon,217,2007-09-10,2289,32.8173832616922,83,3494,3411
kandidat001931,Thomas Hylland Eriksen,2011,mdg,8,59,Ikke valgt,209,44,7653,2.47,Miljøpartiet De Grønne,253,2011-09-12,2053,113.262215204796,236,5547,5311
kandidat001932,Thomas Hylland Eriksen,2015,mdg,13,60,Vara,852,93,26096,8.14,Miljøpartiet De Grønne,945,2015-09-14,2338,79.9236456296162,176,7885,7709
kandidat001933,Thomas Jahreie,2007,h,52,37,Ikke valgt,220,3,68475,25.19,Høyre,223,2007-09-10,2,0.0139506543143792,0,11,11
kandidat001934,Thomas M. Johanson,2007,dlf,5,5,Ikke valgt,5,1,127000,0.05,Det Liberale Folkepartiet,6,2007-09-10,3,1.28257897022099e-06,0,4,4
kandidat001935,Thomas M. Johanson,2011,dlf,3,2,Ikke valgt,17,7,247000,0.08,Det Liberale Folkepartiet,24,2011-09-12,8,0.0651732964128735,0,12,12
kandidat001936,Thomas Tallaksen,2011,sv,31,21,Ikke valgt,173,11,19477,6.28,Sosialistisk Venstreparti,184,2011-09-12,104,1.44944897364889,4,269,265
kandidat001937,Thomas Wendelborg,2015,v,63,62,Ikke valgt,52,6,21986,6.86,Venstre,58,2015-09-14,16,0.00584461353654776,0,25,25
kandidat001938,Thor Arvid Dyrerud,2007,osby,63,54,Ikke valgt,0,1,1466,0.54,Oslo Byaksjon,1,2007-09-10,11,0.0976979025394036,0,20,20
kandidat001939,Thordis Widvey Haugen,2015,h,57,36,Ikke valgt,316,6,101882,31.8,Høyre,322,2015-09-14,9,2.48048284514071,3,9,6
kandidat001940,Thor Egil Braadland,2015,sv,51,36,Ikke valgt,76,7,17445,5.44,Sosialistisk Venstreparti,83,2015-09-14,187,1.86471832832417,4,313,309
kandidat001941,Thore Lie,2015,ksp,7,8,Ikke valgt,19,2,421,0.13,Partiet De Kristne,21,2015-09-14,53,0.336637831738324,1,201,200
kandidat001942,Thore Slåttedalen,2007,krf,62,55,Ikke valgt,21,1,8368,3.08,Kristelig Folkeparti,22,2007-09-10,2,1.31989634965932,2,2,0
kandidat001943,Thorleif Holm Glad,2007,krf,49,35,Ikke valgt,25,2,8368,3.08,Kristelig Folkeparti,27,2007-09-10,3,0.0502875569998961,0,35,35
kandidat001944,Thorvald Stoltenberg,2015,ap,14,65,Valgt,3624,233,102431,31.97,Arbeiderpartiet,3857,2015-09-14,4994,140.556967179604,307,26202,25895
kandidat001945,Thuong N Le,2015,krf,49,38,Ikke valgt,26,3,7827,2.44,Kristelig Folkeparti,29,NA,0,0,0,0,0
kandidat001946,Tian Riseng,2007,dem,12,17,Ikke valgt,3,3,306000,0.11,Demokratene,6,NA,0,0,0,0,0
kandidat001947,Tiina Johanna Ruohonen,2011,mdg,11,8,Ikke valgt,170,12,7653,2.47,Miljøpartiet De Grønne,182,NA,0,0,0,0,0
kandidat001948,Tina Alvær,2015,h,53,57,Ikke valgt,305,33,101882,31.8,Høyre,338,2015-09-14,9,0.444371513938691,3,10,7
kandidat001949,Tina Shagufta Kornmo,2011,v,44,46,Ikke valgt,87,9,25351,8.17,Venstre,96,2011-09-12,506,7.58335764368858,17,508,491
kandidat001950,Tina Shagufta Kornmo,2015,v,32,42,Ikke valgt,144,20,21986,6.86,Venstre,164,2015-09-14,414,5.96380351146775,15,922,907
kandidat001951,Tina Skotnes,2015,fi,4,5,Ikke valgt,75,86,1388,0.43,Feministisk Initiativ,161,2015-09-14,21,1.70763162138422,2,23,21
kandidat001952,Tine Eide,2015,fi,20,19,Ikke valgt,24,8,1388,0.43,Feministisk Initiativ,32,2015-09-14,208,1.17738049892085,4,583,579
kandidat001953,Tobias Brox,2015,pirat,11,10,Ikke valgt,28,5,805,0.25,Piratpartiet,33,2015-09-14,21,0.112178636280697,0,30,30
kandidat001954,Tomas Andreassen,2007,sfp,9,14,Ikke valgt,9,0,129000,0.05,Samfunnspartiet,9,NA,0,0,0,0,0
kandidat001955,Tom Erlend Skaug,2007,h,50,51,Ikke valgt,239,2,68475,25.19,Høyre,241,2007-09-10,17,1.98853936794084,2,31,29
kandidat001956,Tom H. Larsen,2011,frp,27,25,Ikke valgt,119,3,21852,7.04,Fremskrittspartiet,122,2011-09-12,29,1.00146542317851,1,35,34
kandidat001957,Tom Kandal,2007,kp,37,24,Ikke valgt,1,0,120000,0.04,Kystpartiet,1,NA,0,0,0,0,0
kandidat001958,Tom Kandal,2011,kp,11,13,Ikke valgt,4,0,126000,0.04,Kystpartiet,4,NA,0,0,0,0,0
kandidat001959,Tom Kandal,2015,kp,2,2,Ikke valgt,13,4,124,0.04,Kystpartiet,17,2015-09-14,1,0.871098691745798,1,1,0
kandidat001960,Tommy Skjervold,2011,frp,13,26,Ikke valgt,190,42,21852,7.04,Fremskrittspartiet,232,2011-09-12,221,9.41389465639033,26,244,218
kandidat001961,Tommy Skjervold,2015,frp,3,3,Valgt,928,104,19311,6.03,Fremskrittspartiet,1032,2015-09-14,181,7.95322307091573,12,425,413
kandidat001962,"Tommy ""Tommy Tee"" Flåten",2015,rv,13,62,Ikke valgt,614,49,16174,5.05,Rødt,663,NA,0,0,0,0,0
kandidat001963,Tom-Reiel Heggedal,2011,v,41,37,Ikke valgt,107,7,25351,8.17,Venstre,114,2011-09-12,3,3.7795986309142e-07,0,6,6
kandidat001964,Tom Rellsve,2011,sv,55,52,Ikke valgt,68,1,19477,6.28,Sosialistisk Venstreparti,69,2011-09-12,21,0.026940042124321,0,70,70
kandidat001965,Tom Rune Larsen,2011,dem,16,11,Ikke valgt,5,0,214000,0.07,Demokratene i Norge,5,2011-09-12,11,0.156584749323999,1,30,29
kandidat001966,Tom Thorkildsen,2007,dem,40,50,Ikke valgt,0,1,306000,0.11,Demokratene,1,2007-09-10,44,0.000684854667419347,0,62,62
kandidat001967,Tone Ask Sørensen,2007,mdg,5,6,Ikke valgt,77,36,1687,0.62,Miljøpartiet De Grønne,113,NA,0,0,0,0,0
kandidat001968,Tone Birkelund,2007,ap,30,26,Vara,779,11,81265,29.89,Det norske Arbeiderparti,790,2007-09-10,9,1.00001915893418,1,10,9
kandidat001969,Tone Bjåland,2011,sv,48,51,Ikke valgt,85,4,19477,6.28,Sosialistisk Venstreparti,89,2011-09-12,24,2.6508655995223,6,27,21
kandidat001970,Tone Bjørnhaug,2007,osby,58,53,Ikke valgt,3,3,1466,0.54,Oslo Byaksjon,6,2007-09-10,4,0.107427350623958,1,5,4
kandidat001971,Tone E. Ims Larssen,2011,frp,30,28,Ikke valgt,106,11,21852,7.04,Fremskrittspartiet,117,2011-09-12,8,0.397409872954317,2,8,6
kandidat001972,Tone Hansen,2007,osby,34,28,Ikke valgt,10,8,1466,0.54,Oslo Byaksjon,18,2007-09-10,404,28.358027484257,64,580,516
kandidat001973,Tone Ims Larssen,2015,frp,8,4,Vara,348,35,19311,6.03,Fremskrittspartiet,383,2015-09-14,27,0.816878360508597,2,34,32
kandidat001974,Tone Opdahl,2007,v,21,14,Ikke valgt,257,24,23703,8.72,Venstre,281,2007-09-10,5,0.0019191798561695,0,14,14
kandidat001975,Tone Ringen,2007,v,54,53,Ikke valgt,110,4,23703,8.72,Venstre,114,2007-09-10,80,1.99840797851361,5,481,476
kandidat001976,Tone Ringen,2011,v,22,15,Ikke valgt,191,31,25351,8.17,Venstre,222,2011-09-12,227,1.38982173515215,2,708,706
kandidat001977,Tone Tellevik Dahl,2007,ap,7,8,Valgt,1985,72,81265,29.89,Det norske Arbeiderparti,2057,2007-09-10,117,6.87147189212814,14,214,200
kandidat001978,Tone Tellevik Dahl,2011,ap,7,5,Valgt,2390,101,102707,33.1,Det norske Arbeiderparti,2491,2011-09-12,908,35.8072094297445,57,1122,1065
kandidat001979,Tone Tellevik Dahl,2015,ap,2,2,Valgt,5614,374,102431,31.97,Arbeiderpartiet,5988,2015-09-14,1791,146.571432568604,251,2913,2662
kandidat001980,Tonje Brubakken,2011,dem,8,10,Ikke valgt,5,3,214000,0.07,Demokratene i Norge,8,NA,0,0,0,0,0
kandidat001981,Tonje Eide,2015,fi,27,20,Ikke valgt,17,5,1388,0.43,Feministisk Initiativ,22,2015-09-14,85,6.91451606276878,16,211,195
kandidat001982,Tonje Martinsen,2015,fi,18,16,Ikke valgt,28,9,1388,0.43,Feministisk Initiativ,37,2015-09-14,25,0.392261568070917,2,76,74
kandidat001983,Tony Christian Tiller,2015,h,48,45,Ikke valgt,390,39,101882,31.8,Høyre,429,2015-09-14,10,1.66856812188263,3,10,7
kandidat001984,Torbjørn Furulund,2007,h,34,26,Vara,402,21,68475,25.19,Høyre,423,2007-09-10,28,1.34094980231287,2,45,43
kandidat001985,Torbjørn Furulund,2011,h,49,27,Ikke valgt,358,31,110776,35.7,Høyre,389,2011-09-12,32,1.42945968898449,2,77,75
kandidat001986,Torbjørn Matre,2007,krf,19,47,Ikke valgt,74,4,8368,3.08,Kristelig Folkeparti,78,2007-09-10,13,0.556080244937897,2,16,14
kandidat001987,Torbjørn Sølsnæs,2011,h,58,57,Ikke valgt,250,12,110776,35.7,Høyre,262,2011-09-12,37,3.77682291779055,6,40,34
kandidat001988,Tor Brattgjerd,2007,krf,40,23,Ikke valgt,29,1,8368,3.08,Kristelig Folkeparti,30,NA,0,0,0,0,0
kandidat001989,Tore Aabø,2007,dlf,4,2,Ikke valgt,5,2,127000,0.05,Det Liberale Folkepartiet,7,2007-09-10,1,0.0778477720195426,0,5,5
kandidat001990,Tore Aabø,2011,dlf,6,9,Ikke valgt,8,0,247000,0.08,Det Liberale Folkepartiet,8,2011-09-12,4,0.289716404592076,2,9,7
kandidat001991,Tore Andreas Larsen,2011,frp,47,39,Ikke valgt,70,1,21852,7.04,Fremskrittspartiet,71,2011-09-12,45,0.00889117152791646,0,251,251
kandidat001992,Tore Hermundsson Vigerust,2007,h,64,60,Ikke valgt,165,2,68475,25.19,Høyre,167,NA,0,0,0,0,0
kandidat001993,Tore Holte Follestad,2007,h,40,25,Ikke valgt,330,30,68475,25.19,Høyre,360,2007-09-10,43,0.00821356715239575,0,168,168
kandidat001994,Tore-Jan Øvsthun,2007,frp,22,13,Ikke valgt,222,7,38873,14.3,Fremskrittspartiet,229,2007-09-10,31,0.268430251550429,1,67,66
kandidat001995,Tore-Jan Øvsthun,2011,frp,45,41,Ikke valgt,74,2,21852,7.04,Fremskrittspartiet,76,2011-09-12,13,1.06367054097734,1,80,79
kandidat001996,Tore Nielsen,2011,dem,14,23,Ikke valgt,5,1,214000,0.07,Demokratene i Norge,6,2011-09-12,419,6.64413461907572,11,515,504
kandidat001997,Tor Erling Staff,2007,sfp,1,1,Ikke valgt,33,151,129000,0.05,Samfunnspartiet,184,2007-09-10,5045,417.482527660254,1055,14385,13330
kandidat001998,Tore Wilhelmsen,2015,ksp,3,9,Ikke valgt,30,2,421,0.13,Partiet De Kristne,32,2015-09-14,137,4.44362118333011,10,254,244
kandidat001999,Torgeir Ingebrigtsen,2011,ksp,7,6,Ikke valgt,9,3,235000,0.08,Kristent Samlingsparti,12,2011-09-12,15,0.857247670517548,1,24,23
kandidat002000,Torgeir Salih Holgersen,2007,sv,52,44,Ikke valgt,108,10,28701,10.56,Sosialistisk Venstreparti,118,NA,0,0,0,0,0
kandidat002001,Torgrim Eggen,2011,mdg,19,61,Ikke valgt,73,9,7653,2.47,Miljøpartiet De Grønne,82,2011-09-12,1258,22.2250414996615,50,2994,2944
kandidat002002,Torhild Aronsen,2011,dem,15,4,Ikke valgt,2,3,214000,0.07,Demokratene i Norge,5,2011-09-12,3,0.181338883934134,0,6,6
kandidat002003,Torhild Helliesen,2007,kp,4,2,Ikke valgt,7,2,120000,0.04,Kystpartiet,9,2007-09-10,10,0.952911514669936,1,11,10
kandidat002004,Torhild Helliesen,2011,kp,1,1,Ikke valgt,11,12,126000,0.04,Kystpartiet,23,2011-09-12,68,7.94047574900023e-08,0,79,79
kandidat002005,Torhild Helliesen,2015,kp,1,1,Ikke valgt,16,7,124,0.04,Kystpartiet,23,2015-09-14,11,2.3663273675267,4,90,86
kandidat002006,Torhild Holen Fikseaunet,2011,krf,48,32,Ikke valgt,34,2,7571,2.44,Kristelig Folkeparti,36,2011-09-12,3,1.7233139953322,3,3,0
kandidat002007,Tori Hoven,2007,v,59,41,Ikke valgt,88,4,23703,8.72,Venstre,92,NA,0,0,0,0,0
kandidat002008,Toril Berge,2007,v,4,2,Valgt,1450,240,23703,8.72,Venstre,1690,2007-09-10,127,7.97493166828846,14,732,718
kandidat002009,Toril Berge,2011,v,4,2,Valgt,1224,197,25351,8.17,Venstre,1421,2011-09-12,204,18.786993673699,26,936,910
kandidat002010,Toril Berge Flatabø,2015,v,4,3,Valgt,779,105,21986,6.86,Venstre,884,2015-09-14,38,2.36619501056777,3,38,35
kandidat002011,Toril Charlotte Reynolds,2015,frp,9,6,Vara,308,31,19311,6.03,Fremskrittspartiet,339,2015-09-14,21,0.00201990641178244,0,21,21
kandidat002012,Toril Fiskerstrand,2007,h,12,23,Valgt,1447,507,68475,25.19,Høyre,1954,2007-09-10,477,370.497689038654,406,510,104
kandidat002013,Torill Anita Gran Larsen,2007,pp,5,8,Ikke valgt,24,1,1414,0.52,Pensjonistpartiet,25,NA,0,0,0,0,0
kandidat002014,Torill Anita Gran Larsen,2011,pp,6,5,Ikke valgt,18,4,1045,0.34,Pensjonistpartiet,22,NA,0,0,0,0,0
kandidat002015,Torill Anita Gran Larsen,2015,pp,4,6,Ikke valgt,28,4,1169,0.36,Pensjonistpartiet,32,NA,0,0,0,0,0
kandidat002016,Torill Frøise,2007,sp,14,22,Ikke valgt,22,12,2189,0.81,Senterpartiet,34,2007-09-10,7,0.00498711095169787,0,7,7
kandidat002017,Torkild Strandvik,2011,v,55,60,Ikke valgt,64,2,25351,8.17,Venstre,66,2011-09-12,27,4.22838446211944,8,55,47
kandidat002018,Torkil Vederhus,2015,mdg,18,20,Ikke valgt,341,123,26096,8.14,Miljøpartiet De Grønne,464,2015-09-14,333,5.6772620834756,7,368,361
kandidat002019,Tor Kristian Birkeland,2011,mdg,39,21,Ikke valgt,31,9,7653,2.47,Miljøpartiet De Grønne,40,2011-09-12,8,1.61074496330405,2,12,10
kandidat002020,Tor Kristian Lånke,2007,krf,56,45,Ikke valgt,23,1,8368,3.08,Kristelig Folkeparti,24,2007-09-10,21,1.08203810001553e-07,0,23,23
kandidat002021,Torleif Johnsen,2007,mdg,34,60,Ikke valgt,9,4,1687,0.62,Miljøpartiet De Grønne,13,2007-09-10,102,4.57630068853755,9,191,182
kandidat002022,Tor Løken,2011,frp,52,49,Ikke valgt,63,1,21852,7.04,Fremskrittspartiet,64,2011-09-12,32,0.128256547502028,0,121,121
kandidat002023,Tor Magne Søreng,2007,kp,39,38,Ikke valgt,1,0,120000,0.04,Kystpartiet,1,2007-09-10,5,0.000842796333431448,0,10,10
kandidat002024,Tormod Vaaland Burkey,2011,mdg,49,27,Ikke valgt,25,6,7653,2.47,Miljøpartiet De Grønne,31,2011-09-12,24,7.43531296246963e-10,0,44,44
kandidat002025,Tor Øistein Andresen,2011,v,37,21,Ikke valgt,124,7,25351,8.17,Venstre,131,NA,0,0,0,0,0
kandidat002026,Torstein Bae,2015,sv,34,40,Ikke valgt,163,31,17445,5.44,Sosialistisk Venstreparti,194,2015-09-14,1259,25.9891011109935,60,2343,2283
kandidat002027,Torstein Hallaråker,2015,frp,33,31,Ikke valgt,85,3,19311,6.03,Fremskrittspartiet,88,2015-09-14,2,8.64607007075974e-07,0,16,16
kandidat002028,Torunn Kanutte Husvik,2015,ap,57,50,Ikke valgt,588,37,102431,31.97,Arbeiderpartiet,625,2015-09-14,426,0.965457464071007,2,733,731
kandidat002029,Torunn Smedal,2007,h,55,52,Ikke valgt,204,1,68475,25.19,Høyre,205,2007-09-10,113,0.636982256715787,0,116,116
kandidat002030,Tove Berstad,2015,sp,26,22,Ikke valgt,21,3,1926,0.6,Senterpartiet,24,2015-09-14,5,0.0356154709266176,0,54,54
kandidat002031,Tove Gilje,2007,h,32,28,Vara,441,7,68475,25.19,Høyre,448,2007-09-10,7,0.193336091130568,1,27,26
kandidat002032,Tove Gjersrud,2007,h,27,29,Vara,530,14,68475,25.19,Høyre,544,2007-09-10,17,3.44033074222623,4,20,16
kandidat002033,Trambi Ugas,2015,sv,36,28,Ikke valgt,164,18,17445,5.44,Sosialistisk Venstreparti,182,2015-09-14,5,0.73006777414568,2,5,3
kandidat002034,Tressy Tresmark,2011,kp,12,4,Ikke valgt,3,0,126000,0.04,Kystpartiet,3,2011-09-12,8,0.125189637356884,1,8,7
kandidat002035,Trine Dønhaug,2007,sv,7,6,Vara,848,82,28701,10.56,Sosialistisk Venstreparti,930,2007-09-10,47,2.36769850586199,3,56,53
kandidat002036,Trine Dønhaug,2011,sv,8,7,Vara,426,70,19477,6.28,Sosialistisk Venstreparti,496,2011-09-12,75,1.87555366659618,2,131,129
kandidat002037,Trine Dønhaug,2015,sv,7,9,Vara,717,97,17445,5.44,Sosialistisk Venstreparti,814,2015-09-14,69,2.68506781479771,4,200,196
kandidat002038,Trine Nicolaysen Dahl,2011,h,16,20,Valgt,1242,19,110776,35.7,Høyre,1261,2011-09-12,1,2.99449737139404e-15,0,4,4
kandidat002039,Trine Østereng,2011,sv,15,19,Ikke valgt,311,36,19477,6.28,Sosialistisk Venstreparti,347,2011-09-12,6,0.26785835352988,1,17,16
kandidat002040,Trine Radmann,2007,v,52,51,Ikke valgt,114,8,23703,8.72,Venstre,122,2007-09-10,22,4.21617164249704e-05,0,93,93
kandidat002041,Trine Skarvang,2007,frp,6,8,Valgt,589,18,38873,14.3,Fremskrittspartiet,607,2007-09-10,56,13.4314357747436,20,57,37
kandidat002042,Trine Skei Grande,2007,v,16,61,Ikke valgt,392,40,23703,8.72,Venstre,432,2007-09-10,5130,293.335276883037,501,6624,6123
kandidat002043,Trine Skei Grande,2011,v,5,33,Valgt,1089,208,25351,8.17,Venstre,1297,2011-09-12,23008,1656.95939150038,3353,29632,26279
